filename,artist,global_cosine_sim,global_anomaly_score
Realism/pyotr-konchalovsky_spring-in-moscow-konyushkovskaya-street-1943.jpg,pyotr konchalovsky,0.622332,0.37766802
Realism/martiros-saryan_still-life-cyclamen-1940.jpg,martiros saryan,0.449271,0.55072904
Realism/aleksey-savrasov_spruce.jpg,aleksey savrasov,0.67752856,0.32247144
Realism/boris-kustodiev_shells-1918.jpg,boris kustodiev,0.27903026,0.72096974
Realism/maxime-lalanne_vall-e-du-lys.jpg,maxime lalanne,0.43484235,0.56515765
Realism/vasily-polenov_nile-near-karnak-1881.jpg,vasily polenov,0.55157804,0.44842196
Realism/volodymyr-orlovsky_huts-in-the-forest-calm-1890(1).jpg,volodymyr orlovsky,0.42749703,0.572503
Realism/john-singer-sargent_the-countess-of-essex-1907.jpg,john singer sargent,0.49070016,0.5092999
Realism/john-singer-sargent_alice-wernher-born-alice-sedgwick-mankiewicz-1902.jpg,john singer sargent,0.42755616,0.57244384
Realism/felix-vallotton_moroccan-jug-and-pears-1924.jpg,felix vallotton,0.42788762,0.5721124
Realism/ilya-repin_religious-procession-in-an-oak-forest-appearance-of-the-icon-1878.jpg,ilya repin,0.5196161,0.48038387
Realism/vasily-perov_portrait-of-peter-ivanovich-nikolayev-chairman-of-the-vladimir-district-council-1876.jpg,vasily perov,0.5740216,0.42597842
Realism/david-burliuk_a-dying-swan.jpg,david burliuk,0.4157476,0.58425236
Realism/vasily-polenov_christ-and-the-sinner-1876.jpg,vasily polenov,0.5304437,0.46955627
Realism/gustave-courbet_calm-seas-1873.jpg,gustave courbet,0.33800387,0.6619961
Realism/henri-fantin-latour_yellow-flowers-also-known-as-coucous-1873.jpg,henri fantin latour,0.413898,0.586102
Realism/boris-kustodiev_strike-1906.jpg,boris kustodiev,0.5478371,0.45216292
Realism/pavel-fedotov_portrait-of-anna-zhdanovich.jpg,pavel fedotov,0.57892317,0.42107683
Realism/constant-troyon_cows-in-the-field-1852.jpg,constant troyon,0.40297604,0.59702396
Realism/nicholas-roerich_ozertitsy-1893.jpg,nicholas roerich,0.5691674,0.43083262
Realism/isaac-levitan_landscape.jpg,isaac levitan,0.5009609,0.4990391
Realism/james-tissot_the-princesse-de-broglie.jpg,james tissot,0.5481704,0.4518296
Realism/ilya-repin_girl-with-flowers-daughter-of-the-artist-1878.jpg,ilya repin,0.4234659,0.5765341
Realism/valentin-serov_naked-woman-1910.jpg,valentin serov,0.467893,0.532107
Realism/isaac-levitan_study-to-above-the-eternal-tranquility-1892.jpg,isaac levitan,0.69581777,0.30418223
Realism/camille-corot_ville-d-avray-the-large-pond-and-villas.jpg,camille corot,0.68981016,0.31018984
Realism/boris-kustodiev_portrait-of-the-commandant-of-the-mariinsky-palace-major-general-pavel-shevelev-1903.jpg,boris kustodiev,0.5407336,0.45926642
Realism/isaac-levitan_overgrown-pond-1887-1.jpg,isaac levitan,0.5832971,0.41670293
Realism/vincent-van-gogh_four-people-sharing-a-meal-1885(1).jpg,vincent van gogh,0.6511562,0.3488438
Realism/nikolai-ge_the-view-from-santo-terenzo-at-lerici-by-night.jpg,nikolai ge,0.6261076,0.37389243
Realism/thomas-eakins_perspective-drawing-for-the-biglin-brothers-turning-the-stake-1.jpg,thomas eakins,0.38788193,0.61211807
Realism/ilya-repin_portrait-of-zinaida-nikolayevna-gippius-1894.jpg,ilya repin,0.5307762,0.4692238
Realism/ivan-kramskoy_portrait-s-i-kramskoy.jpg,ivan kramskoy,0.5108689,0.4891311
Realism/john-singer-sargent_portrait-of-james-carroll-beckwith.jpg,john singer sargent,0.5074891,0.4925109
Realism/camille-corot_path-towards-a-house-in-the-countryside.jpg,camille corot,0.65936244,0.34063756
Realism/vincent-van-gogh_wheat-field-with-sheaves-and-a-windmill-1885.jpg,vincent van gogh,0.65995777,0.34004223
Realism/ivan-shishkin_aspen-on-the-way-to-kivach-1889.jpg,ivan shishkin,0.5635133,0.43648672
Realism/peder-severin-kroyer_sophus-schandorf-1895.jpg,peder severin kroyer,0.60802287,0.39197713
Realism/james-tissot_out-building-of-the-armenian-convent-jerusalem-illustration-from-the-life-of-our-lord-jesus.jpg,james tissot,0.60231215,0.39768785
Realism/valentin-serov_portrait-of-konstantin-stanislavski-1908.jpg,valentin serov,0.6033777,0.3966223
Realism/nikolaos-gyzis_old-man-that-sew.jpg,nikolaos gyzis,0.58764726,0.41235274
Realism/ivan-shishkin_forest-lake.jpg,ivan shishkin,0.5672653,0.43273473
Realism/vincent-van-gogh_cradle-1882(1).jpg,vincent van gogh,0.65545964,0.34454036
Realism/aleksey-savrasov_the-death-of-the-ship-at-sea-1862.jpg,aleksey savrasov,0.3843372,0.6156628
Realism/julius-leblanc-stewart_end-of-summertime-the-ride-form-the-cover-of-soleil-du-dimanche-sunday-20th-of-october-1901-1901(1).jpg,julius leblanc stewart,0.45937425,0.54062575
Realism/pyotr-konchalovsky_first-snow-1940.jpg,pyotr konchalovsky,0.7039848,0.2960152
Realism/winslow-homer_west-point-prout-s-neck.jpg,winslow homer,0.53733,0.46267003
Realism/ilya-repin_portrait-of-the-author-leonid-andreev-1905.jpg,ilya repin,0.48445034,0.51554966
Realism/ilya-repin_dragon-fly-portrait-of-vera-repina-the-artist-s-daughter-1884.jpg,ilya repin,0.61227214,0.38772786
Realism/winslow-homer_road-in-bermuda.jpg,winslow homer,0.49395633,0.5060437
Realism/boris-kustodiev_wife-wakes-up-chertokutsky-1905.jpg,boris kustodiev,0.6574693,0.34253073
Realism/anton-azbe_portrait-of-a-girl-1888.jpg,anton azbe,0.5867728,0.4132272
Realism/gustave-courbet_rocky-landscape-with-figure-1865.jpg,gustave courbet,0.53553975,0.46446025
Realism/isaac-levitan_the-gully-1898.jpg,isaac levitan,0.46616852,0.5338315
Realism/edouard-manet_portrait-of-ernest-cabaner-1880.jpg,edouard manet,0.6038341,0.3961659
Realism/arkhip-kuindzhi_waves.jpg,arkhip kuindzhi,0.40288347,0.59711653
Realism/ivan-shishkin_gathering-storm-1884.jpg,ivan shishkin,0.4078114,0.5921886
Realism/klavdy-lebedev_tzar-ivan-the-terrible-asks-abbot-cornelius-to-mow-him-to-the-monks.jpg,klavdy lebedev,0.52868104,0.47131896
Realism/jules-joseph-lefebvre_girl-with-a-mandolin-1870.jpg,jules joseph lefebvre,0.52841187,0.47158813
Realism/vasily-perov_naushnitsa-before-the-storm.jpg,vasily perov,0.7145436,0.28545642
Realism/vincent-van-gogh_orphan-man-with-umbrella-seen-from-the-back-1882.jpg,vincent van gogh,0.6004698,0.39953017
Realism/giovanni-boldini_a-lady-admiiring-a-fan-1878.jpg,giovanni boldini,0.5100141,0.48998588
Realism/nicolae-vermont_nude-sitting-1902.jpg,nicolae vermont,0.43846616,0.5615338
Realism/nikolai-ge_portrait-of-the-artist-s-wife-anna-ge.jpg,nikolai ge,0.6364833,0.3635167
Realism/gustave-courbet_shelter-of-deers-at-plaisir-fontaine-creek-1866.jpg,gustave courbet,0.5032104,0.49678957
Realism/mary-cassatt_portrait-of-madame-x-dressed-for-the-matinee-1878.jpg,mary cassatt,0.64571816,0.35428184
Realism/william-adolphe-bouguereau_spring-breeze-1895.jpg,william adolphe bouguereau,0.49262583,0.50737417
Realism/george-catlin_kei-a-gis-gis-a-woman-of-the-plains-ojibwa-1832.jpg,george catlin,0.63909256,0.36090744
Realism/charles-hermans_la-belle-voisine.jpg,charles hermans,0.47910535,0.52089465
Realism/nikolai-ge_not_detected_252977.jpg,nikolai ge,0.62942636,0.37057364
Realism/odilon-redon_vase-of-flowers-1900.jpg,odilon redon,0.4654318,0.5345682
Realism/jean-francois-millet_a-stonemason.jpg,jean francois millet,0.67606556,0.32393444
Realism/valentin-serov_portrait-of-l-n-andreev-1907-1.jpg,valentin serov,0.6461577,0.35384232
Realism/ilya-repin_portrait-of-the-artist-r-s-levitsky-1878.jpg,ilya repin,0.6113047,0.3886953
Realism/vincent-van-gogh_head-of-a-girl-bareheaded-and-head-of-a-man-with-beard-and-cap(1).jpg,vincent van gogh,0.53035104,0.46964896
Realism/pyotr-konchalovsky_the-roses-by-the-window-1953.jpg,pyotr konchalovsky,0.5588852,0.44111478
Realism/klavdy-lebedev_assembly-of-peter-i.jpg,klavdy lebedev,0.6758642,0.32413578
Realism/vincent-van-gogh_peasant-woman-stooping-seen-from-the-back-1885.jpg,vincent van gogh,0.59664035,0.40335965
Realism/nikolay-bogdanov-belsky_checks-game.jpg,nikolay bogdanov belsky,0.6552446,0.3447554
Realism/camille-pissarro_farmyard.jpg,camille pissarro,0.56057227,0.43942773
Realism/gustave-courbet_marc-trapadoux-is-examining-the-book-of-prints-1848.jpg,gustave courbet,0.69027424,0.30972576
Realism/aleksey-savrasov_volga-near-gorodets-1870.jpg,aleksey savrasov,0.5346043,0.4653957
Realism/nikolay-bogdanov-belsky_easter-table.jpg,nikolay bogdanov belsky,0.3881123,0.6118877
Realism/isaac-levitan_at-volga-1888.jpg,isaac levitan,0.50043064,0.49956936
Realism/james-tissot_caricature-of-john-pender.jpg,james tissot,0.5945226,0.4054774
Realism/boris-kustodiev_women-drinking-tea-1918.jpg,boris kustodiev,0.64809644,0.35190356
Realism/alexey-venetsianov_portrait-of-the-merchant-s-wife-obraztsova.jpg,alexey venetsianov,0.5723742,0.42762578
Realism/edouard-manet_the-bullfight-1864.jpg,edouard manet,0.5278963,0.47210371
Realism/william-merritt-chase_still-life-with-watermelon.jpg,william merritt chase,0.3434217,0.6565783
Realism/winslow-homer_solitude.jpg,winslow homer,0.3696716,0.6303284
Realism/john-singer-sargent_the-countess-of-rocksavage-later-marchioness-of-cholmondeley-1922.jpg,john singer sargent,0.43649375,0.56350625
Realism/boris-kustodiev_finland-bouquet-1917.jpg,boris kustodiev,0.3191284,0.6808716
Realism/john-singer-sargent_male-nudes-wrestling.jpg,john singer sargent,0.55582577,0.44417423
Realism/boris-kustodiev_portrait-of-evdokimova-1925.jpg,boris kustodiev,0.64699775,0.35300225
Realism/vasily-surikov_the-head-of-nun.jpg,vasily surikov,0.6175684,0.38243163
Realism/ivan-shishkin_holy-creek-near-yelabuga-1886.jpg,ivan shishkin,0.46386153,0.5361385
Realism/ivan-shishkin_spring-in-the-forest-1892.jpg,ivan shishkin,0.27498257,0.7250174
Realism/ivan-shishkin_landscape.jpg,ivan shishkin,0.62176454,0.37823546
Realism/vladimir-makovsky_summer-1896.jpg,vladimir makovsky,0.42229414,0.57770586
Realism/alekos-kontopoulos_hand-1956.jpg,alekos kontopoulos,0.56278884,0.43721116
Realism/david-burliuk_japanese-village-1921.jpg,david burliuk,0.5611646,0.43883538
Realism/thomas-eakins_lincoln-and-grant-1894.jpg,thomas eakins,0.388736,0.611264
Realism/anders-zorn_home-tunes-1920.jpg,anders zorn,0.6147538,0.38524622
Realism/ilya-repin_boots-of-the-prince-1883.jpg,ilya repin,0.49488014,0.50511986
Realism/vasily-vereshchagin_inn-near-tashkent-1867.jpg,vasily vereshchagin,0.6249134,0.3750866
Realism/giovanni-boldini_the-gardeners-of-the-veil-picard.jpg,giovanni boldini,0.63179684,0.36820316
Realism/ivan-vladimirov_cartomancy-1928.jpg,ivan vladimirov,0.6947176,0.3052824
Realism/valentin-serov_the-wolf-and-the-shepherds-1898.jpg,valentin serov,0.5319377,0.46806228
Realism/mykola-pymonenko_kiev-flower-girl-1.jpg,mykola pymonenko,0.61701024,0.38298976
Realism/ivan-kramskoy_portrait-of-theodora-saltykova-the-painter-s-mother-in-law-1875.jpg,ivan kramskoy,0.48506862,0.5149314
Realism/vincent-van-gogh_snowy-landscape-with-the-old-tower-1883.jpg,vincent van gogh,0.56715715,0.43284285
Realism/adolf-hitler_shelter-in-fournes.jpg,adolf hitler,0.56725705,0.43274295
Realism/boris-kustodiev_winter-1919.jpg,boris kustodiev,0.47917965,0.5208204
Realism/alexey-venetsianov_portrait-of-the-state-chancellor-of-the-internal-affairs-prince-victor-pavlovich-kochubey-in-1834.jpg,alexey venetsianov,0.40496323,0.59503675
Realism/giovanni-boldini_duke-marlborough-singer-sargent-and-family.jpg,giovanni boldini,0.61208373,0.38791627
Realism/vasily-surikov_portrait-of-e-k-deryagina-1879.jpg,vasily surikov,0.49904707,0.50095296
Realism/thomas-eakins_portrait-of-mary-adeline-williams-1899.jpg,thomas eakins,0.5345596,0.4654404
Realism/boris-kustodiev_agitator-man-with-arm-raised-1906.jpg,boris kustodiev,0.66439974,0.33560026
Realism/ilya-repin_barge-haulers-on-the-volga-1-1870.jpg,ilya repin,0.72863674,0.27136326
Realism/theodore-rousseau_lowland-landscape.jpg,theodore rousseau,0.4483431,0.5516569
Realism/thomas-eakins_standing-female-nude-1908.jpg,thomas eakins,0.45887047,0.5411295
Realism/martiros-saryan_weaving-the-carpet-1936.jpg,martiros saryan,0.56911165,0.43088835
Realism/henri-matisse_the-dinner-table-1897.jpg,henri matisse,0.5032947,0.4967053
Realism/nikolaos-gyzis_portrait-of-a-girl-1880.jpg,nikolaos gyzis,0.6039671,0.39603293
Realism/fyodor-vasilyev_tide.jpg,fyodor vasilyev,0.57552546,0.42447454
Realism/camille-corot_temple-of-minerva-medica-1826.jpg,camille corot,0.4419938,0.55800617
Realism/isaac-levitan_trail.jpg,isaac levitan,0.52809346,0.47190654
Realism/nikolay-bogdanov-belsky_portrait-of-maxim-gorky.jpg,nikolay bogdanov belsky,0.39377427,0.6062257
Realism/william-merritt-chase_a-fishmarket-in-venice-aka-venetian-fish-market-the-yield-of-the-waters.jpg,william merritt chase,0.48637944,0.51362056
Realism/ivan-shishkin_coniferous-forest-sunny-day-1895.jpg,ivan shishkin,0.27850112,0.72149885
Realism/winslow-homer_girl-with-hay-rake.jpg,winslow homer,0.41906983,0.5809302
Realism/vincent-van-gogh_study-of-a-tree-1882.jpg,vincent van gogh,0.4102766,0.5897234
Realism/aleksey-savrasov_courtyard-spring-1853.jpg,aleksey savrasov,0.58929396,0.41070604
Realism/ivan-shishkin_deciduous-forest.jpg,ivan shishkin,0.61732864,0.38267136
Realism/ilya-repin_the-reply-of-the-zaporozhian-cossacks-to-sultan-mahmoud-iv-1891.jpg,ilya repin,0.6100921,0.3899079
Realism/camille-corot_the-rhone-three-women-on-the-riverbank-seated-on-a-tree-trunk.jpg,camille corot,0.6157995,0.3842005
Realism/vincent-van-gogh_view-from-the-window-of-vincent-s-studio-in-winter-1883.jpg,vincent van gogh,0.5179361,0.4820639
Realism/vincent-van-gogh_beer-tankards-1885(1).jpg,vincent van gogh,0.5287081,0.4712919
Realism/grigoriy-myasoyedov_time-of-harvesting-mowers-1887.jpg,grigoriy myasoyedov,0.55877244,0.44122756
Realism/ilya-repin_ukrainian-peasant-house-1880.jpg,ilya repin,0.57091534,0.42908466
Realism/ilya-repin_portrait-of-of-julia-bogdanovna-repman-born-krause-wife-of-dr-a-h-repman-1881.jpg,ilya repin,0.53223217,0.46776783
Realism/ilya-repin_the-village-of-mokhnachi-1877.jpg,ilya repin,0.6111639,0.3888361
Realism/james-tissot_caricature-of-mr-lionel-lawson.jpg,james tissot,0.4858988,0.5141012
Realism/vincent-van-gogh_farmhouse-1883(1).jpg,vincent van gogh,0.47280735,0.52719265
Realism/vincent-van-gogh_peasant-woman-lifting-potatoes-5-1885.jpg,vincent van gogh,0.624646,0.375354
Realism/pyotr-konchalovsky_crimea-blooming-peach-tree-1952.jpg,pyotr konchalovsky,0.5353415,0.4646585
Realism/vincent-van-gogh_man-with-bowler-1885.jpg,vincent van gogh,0.54574186,0.45425814
Realism/camille-corot_peasant-woman-watering-her-cow.jpg,camille corot,0.4987856,0.5012144
Realism/pavel-fedotov_get-married-gentlemen-that-would-come-in-very-handy.jpg,pavel fedotov,0.65319437,0.34680563
Realism/anders-zorn_the-waltz-1891.jpg,anders zorn,0.6757605,0.3242395
Realism/arkhip-kuindzhi_cloud-1895.jpg,arkhip kuindzhi,0.2629329,0.7370671
Realism/ilya-repin_poet-futurist-portrait-of-vladimir-vladimirovich-mayakovsky-1916.jpg,ilya repin,0.57527405,0.42472595
Realism/salvador-dali_the-prince-of-sleep-el-principe-de-ensueno-1979.jpg,salvador dali,0.5623917,0.4376083
Realism/ivan-shishkin_polesye-1883.jpg,ivan shishkin,0.5873065,0.4126935
Realism/vasily-vereshchagin_the-apotheosis-of-war-1871.jpg,vasily vereshchagin,0.45100832,0.5489917
Realism/charles-francois-daubigny_washerwoman-near-valdomdois.jpg,charles francois daubigny,0.6146312,0.38536882
Realism/nikolay-bogdanov-belsky_girl-1.jpg,nikolay bogdanov belsky,0.5944704,0.40552962
Realism/boris-kustodiev_school-in-moscow-russia-1907.jpg,boris kustodiev,0.4391679,0.56083214
Art_Nouveau_Modern/nicholas-roerich_morning-of-kiev-bogatyrs-1896.jpg,nicholas roerich,0.6748178,0.3251822
Realism/klavdy-lebedev_martha-the-mayoress-destruction-of-novgorod-by-ivan-iii-1889.jpg,klavdy lebedev,0.6152106,0.3847894
Realism/gustave-courbet_still-life-with-apples-and-pomegranates-1871.jpg,gustave courbet,0.3864563,0.6135437
Realism/john-singer-sargent_mrs-william-playfair-1887.jpg,john singer sargent,0.54446226,0.45553774
Realism/boris-kustodiev_fortune-with-cornucopia-outro-1922.jpg,boris kustodiev,0.5611104,0.43888962
Realism/vincent-van-gogh_peasant-woman-digging-1885.jpg,vincent van gogh,0.57536805,0.42463195
Realism/vladimir-makovsky_in-the-hut-of-forester.jpg,vladimir makovsky,0.60646623,0.39353377
Realism/robert-brackman_girl-from-village-1960.jpg,robert brackman,0.5659552,0.43404478
Realism/james-tissot_waiting-for-the-ferry-1.jpg,james tissot,0.51694286,0.48305714
Realism/basuki-abdullah_ploughing-the-sawah.jpg,basuki abdullah,0.40026975,0.59973025
Realism/konstantin-bogaevsky_landscape-1940.jpg,konstantin bogaevsky,0.68931955,0.31068045
Realism/ivan-kramskoy_portrait-of-singer-elizabeth-andreevny-lavrovsky-on-stage-at-the-assembly-of-nobility-1879.jpg,ivan kramskoy,0.5341162,0.4658838
Realism/camille-corot_papigno-steep-and-wooded-banks.jpg,camille corot,0.5986354,0.40136462
Realism/boris-kustodiev_portrait-of-a-writer-alexandra-vasilevny-schwartz-1906.jpg,boris kustodiev,0.47911924,0.52088076
Realism/vincent-van-gogh_two-hands-3.jpg,vincent van gogh,0.6023327,0.3976673
Realism/vincent-van-gogh_digger-in-a-potato-field-february-1885(1).jpg,vincent van gogh,0.5327837,0.4672163
Realism/emile-claus_the-old-gardener-1885.jpg,emile claus,0.5220399,0.4779601
Realism/ivan-vladimirov_a-russian-cavalry-officer-recto-and-other-sketches-of-various-characters-verso.jpg,ivan vladimirov,0.49585322,0.5041468
Realism/vasily-perov_evening-on-holy-saturday-1873.jpg,vasily perov,0.62297654,0.37702346
Realism/ivan-shishkin_evening-1892.jpg,ivan shishkin,0.2851835,0.7148165
Realism/camille-corot_old-bridge-at-limay-on-the-seine.jpg,camille corot,0.69890094,0.30109906
Realism/theodore-gericault_the-woman-with-gambling-mania-1822.jpg,theodore gericault,0.6901281,0.3098719
Realism/edouard-manet_the-port-of-bordeaux-1871-1.jpg,edouard manet,0.57122517,0.42877483
Realism/vincent-van-gogh_interior-with-peasant-woman-sewing-1885-1.jpg,vincent van gogh,0.6468047,0.3531953
Realism/boris-kustodiev_country-fair-1921.jpg,boris kustodiev,0.6535399,0.3464601
Realism/johan-hendrik-weissenbruch_summer-landscape.jpg,johan hendrik weissenbruch,0.45626107,0.54373896
Realism/vladimir-makovsky_midday-sun-1881.jpg,vladimir makovsky,0.46118063,0.5388194
Realism/john-singer-sargent_a-street-in-venice.jpg,john singer sargent,0.5578915,0.4421085
Realism/martiros-saryan_still-life-with-matryoshka-dolls-1965.jpg,martiros saryan,0.46979108,0.53020895
Realism/ilya-repin_religious-procession-1877.jpg,ilya repin,0.6148268,0.3851732
Realism/ivan-shishkin_anthill-1892.jpg,ivan shishkin,0.5767578,0.4232422
Realism/vasily-polenov_dunkey-driver-in-cairo-1882.jpg,vasily polenov,0.7129121,0.28708792
Realism/john-singer-sargent_head-of-a-capri-girl-1878.jpg,john singer sargent,0.6301783,0.36982173
Realism/vincent-van-gogh_sien-nursing-baby-1882-1.jpg,vincent van gogh,0.66845894,0.33154106
Realism/john-singer-sargent_katherine-lewis-1906.jpg,john singer sargent,0.49776414,0.5022359
Realism/ivan-shishkin_after-the-rain-etude-of-the-forest-1881.jpg,ivan shishkin,0.3669546,0.63304543
Realism/ilya-repin_portrait-of-n-d-ermakov-1914.jpg,ilya repin,0.63456917,0.36543083
Realism/horia-bernea_springtime-1987.jpg,horia bernea,0.40095937,0.5990406
Realism/winslow-homer_shark-fishing-1885.jpg,winslow homer,0.49281842,0.5071816
Realism/jean-francois-millet_study-for-a-woman-feeding-chickens-1859.jpg,jean francois millet,0.6079441,0.39205593
Realism/nicholas-roerich_river-landscape-1892.jpg,nicholas roerich,0.58621573,0.41378427
Realism/vasily-surikov_holy-face-1872.jpg,vasily surikov,0.6685624,0.3314376
Realism/isaac-levitan_autumn.jpg,isaac levitan,0.44621328,0.55378675
Realism/ilya-repin_cavalcade-in-abramtzevo-1879.jpg,ilya repin,0.63048065,0.36951935
Realism/boris-kustodiev_tatar-who-sells-watermelons-1924.jpg,boris kustodiev,0.5321298,0.46787018
Realism/vasily-surikov_whacky-seated-on-the-snow-study-to-boyarynya-morozova-1885.jpg,vasily surikov,0.65117013,0.34882987
Realism/boris-kustodiev_self-portrait-1914.jpg,boris kustodiev,0.5464108,0.4535892
Realism/james-tissot_men-or-women-of-the-day-no-300-caricature-of-don-manuel-rances-y-villanueva.jpg,james tissot,0.4578963,0.5421037
Realism/alexey-venetsianov_the-lamentation.jpg,alexey venetsianov,0.49252647,0.5074735
Realism/mihaly-munkacsy_pluckmakers-1871.jpg,mihaly munkacsy,0.37159514,0.62840486
Realism/pavel-fedotov_portrait-of-a-p-zhdanovich-1847.jpg,pavel fedotov,0.557613,0.44238698
Realism/vasily-surikov_stepan-razin-1910.jpg,vasily surikov,0.60596997,0.39403003
Realism/vincent-van-gogh_woman-with-a-broom-1882.jpg,vincent van gogh,0.69945073,0.30054927
Realism/james-tissot_an-armenian-1889.jpg,james tissot,0.62590677,0.37409323
Realism/vincent-van-gogh_sower-1881-2.jpg,vincent van gogh,0.5898466,0.4101534
Realism/thomas-eakins_portrait-of-robert-c-ogden-1904.jpg,thomas eakins,0.4156258,0.5843742
Realism/ivan-shishkin_coast-of-oak-grove-of-peter-the-great-in-sestroretsk-1885.jpg,ivan shishkin,0.595923,0.404077
Realism/andrei-ryabushkin_waiting-for-newlyweds-from-the-wedding-in-the-novgorod-province.jpg,andrei ryabushkin,0.6513921,0.3486079
Realism/martiros-saryan_under-the-apricot-tree-1954.jpg,martiros saryan,0.5317129,0.4682871
Realism/nikolay-bogdanov-belsky_farewell-of-a-new-soldier.jpg,nikolay bogdanov belsky,0.49764416,0.5023558
Realism/vincent-van-gogh_blacksmith-shop(1).jpg,vincent van gogh,0.58412063,0.41587937
Realism/fyodor-vasilyev_near-a-church-valaam.jpg,fyodor vasilyev,0.31692967,0.6830703
Realism/vincent-van-gogh_skull-with-burning-cigarette-1885.jpg,vincent van gogh,0.5202962,0.47970378
Realism/pyotr-konchalovsky_bouquet-of-flowers-1932.jpg,pyotr konchalovsky,0.37393928,0.6260607
Realism/boris-kustodiev_portrait-of-y-e-proshinskaya-1901.jpg,boris kustodiev,0.57891846,0.42108154
Realism/viktor-vasnetsov_game-preference-sketch.jpg,viktor vasnetsov,0.6074541,0.39254588
Realism/john-singer-sargent_jacques-barenton-1883.jpg,john singer sargent,0.5525518,0.4474482
Realism/thomas-eakins_portrait-of-an-old-man-in-the-nude.jpg,thomas eakins,0.36313364,0.63686633
Realism/jean-francois-millet_the-sleeping-seamstress.jpg,jean francois millet,0.61896753,0.38103247
Realism/vasily-surikov_siberian-landscape-torgoshyno-1873.jpg,vasily surikov,0.6210915,0.37890851
Realism/henri-fantin-latour_flowers-and-fruit-on-a-table-1865.jpg,henri fantin latour,0.3349908,0.6650092
Realism/william-adolphe-bouguereau_love-s-scerets-1896.jpg,william adolphe bouguereau,0.5798392,0.42016077
Realism/camille-corot_breton-women-at-the-well-near-batz.jpg,camille corot,0.653008,0.34699202
Realism/vincent-van-gogh_four-people-on-a-bench-1882(1).jpg,vincent van gogh,0.6187826,0.38121742
Realism/ilya-repin_d-v-karakozov-1866.jpg,ilya repin,0.58643913,0.41356087
Realism/james-tissot_portrait-of-miss-l.jpg,james tissot,0.57748365,0.42251635
Realism/horia-bernea_garden-at-v-ratec-1987.jpg,horia bernea,0.51589924,0.48410076
Realism/isaac-levitan_autumn-1891.jpg,isaac levitan,0.6245712,0.3754288
Realism/nikolaos-gyzis_portrait-of-artemis-gyzi-1890-1.jpg,nikolaos gyzis,0.60471535,0.39528465
Realism/isaac-levitan_footbridge-savvinskaya-village-1884.jpg,isaac levitan,0.49125057,0.5087494
Realism/odilon-redon_bouquet-of-flowers.jpg,odilon redon,0.42684418,0.5731558
Realism/john-singer-sargent_portrait-of-lady-michaelis-1925.jpg,john singer sargent,0.60476017,0.39523983
Realism/james-mcneill-whistler_arrangement-in-grey-and-black-no-1-portrait-of-the-artist-s-mother-1871.jpg,james mcneill whistler,0.5620507,0.4379493
Realism/vincent-van-gogh_sien-under-umbrella-with-girl-1882.jpg,vincent van gogh,0.6389667,0.36103332
Realism/fyodor-bronnikov_portrait-of-an-old-man.jpg,fyodor bronnikov,0.43261325,0.56738675
Realism/john-singer-sargent_princess-demidoff-sophie-ilarinovna.jpg,john singer sargent,0.40603483,0.5939652
Realism/vincent-van-gogh_baby-1(1).jpg,vincent van gogh,0.573758,0.426242
Realism/vasily-surikov_portrait-of-a-s-matveev-in-childhood-1881.jpg,vasily surikov,0.60835403,0.39164597
Realism/ivan-kramskoy_grand-duke-mikhail-pavlovich.jpg,ivan kramskoy,0.45511994,0.54488003
Realism/jean-francois-millet_the-rock-of-castel-vendon-1848.jpg,jean francois millet,0.5226729,0.4773271
Realism/vasily-surikov_portrait-of-a-a-dobrinskaya-1911.jpg,vasily surikov,0.6111593,0.38884068
Realism/alekos-kontopoulos_drawing.jpg,alekos kontopoulos,0.5804134,0.4195866
Realism/henri-fantin-latour_a-large-bouquet-of-roses-1886.jpg,henri fantin latour,0.36220774,0.6377922
Realism/charles-francois-daubigny_fisherman-on-river-with-ducks.jpg,charles francois daubigny,0.48050332,0.5194967
Realism/john-everett-millais_sweet-emma-morland.jpg,john everett millais,0.6256361,0.3743639
Impressionism/theodor-aman_landscape-with-river-and-trees.jpg,theodor aman,0.585706,0.414294
Realism/julius-leblanc-stewart_spanish-girl-1875(1).jpg,julius leblanc stewart,0.6660342,0.33396578
Realism/aleksey-savrasov_view-of-the-kremlin-from-the-krimsky-bridge-in-inclement-weather-1851.jpg,aleksey savrasov,0.50216836,0.49783164
Realism/henri-matisse_studio-under-the-eaves.jpg,henri matisse,0.5932563,0.4067437
Realism/vincent-van-gogh_seated-woman-2-1885.jpg,vincent van gogh,0.6539279,0.34607208
Realism/anders-zorn_spetssom-1894.jpg,anders zorn,0.5075487,0.4924513
Realism/isaac-levitan_birch-grove-1889.jpg,isaac levitan,0.34876862,0.6512314
Realism/ilya-repin_head-of-a-man-1885.jpg,ilya repin,0.62452877,0.37547123
Realism/adolf-hitler_the-castle-on-the-donau.jpg,adolf hitler,0.67307234,0.32692766
Realism/vasily-perov_portrait-of-an-unknown-1875.jpg,vasily perov,0.5709736,0.42902642
Realism/gustave-courbet_seascape-1874.jpg,gustave courbet,0.45471,0.54529
Realism/isaac-levitan_view-in-plyos-1888.jpg,isaac levitan,0.5878957,0.4121043
Realism/vincent-van-gogh_head-of-a-woman-5(1).jpg,vincent van gogh,0.5388603,0.46113968
